run;type;module;name;attrname;attrvalue;value
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;**.mobility.constraintAreaMinZ;0m;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;**.mobility.initFromDisplayString;false;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;**.radio.centerFrequency;2.45GHz;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;**.radio.bandwidth;2.8MHz;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;**.radio.transmitter.bitrate;19200 bps;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;**.radio.transmitter.headerLength;8b;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;**.radio.transmitter.preambleDuration;0.0001s;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;**.radio.transmitter.power;2.24mW;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;**.radio.receiver.energyDetection;-90dBm;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;**.radio.receiver.sensitivity;-100dBm;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;**.radio.receiver.snirThreshold;-8dB;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.radioMedium.backgroundNoise.power;-110dBm;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.visualizer.*.routingTableVisualizer.displayRoutingTables;false;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.visualizer.*.routingTableVisualizer.displayRoutesIndividually;false;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.visualizer.*.routingTableVisualizer.lineShift;0;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.visualizer.*.routingTableVisualizer.displayLabels;false;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.visualizer.*.infoVisualizer.modules;"""*.server.app[0]""";
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.visualizer.*.infoVisualizer.format;"""%t""";
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType1*.numApps;1;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType1*.app[*].typename;UdpBasicApp;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType1*.app[*].destAddresses;"""server""";
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType1*.app[*].destPort;1000;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType1*.app[*].sendInterval;1s;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType1*.app[*].startTime;exponential(1s);
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType1*.app[*].messageLength;25Byte;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType1*.app[*].packetName;"""Type1SensorData""";
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType2*.numApps;1;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType2*.app[*].typename;UdpBasicApp;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType2*.app[*].destAddresses;"""server""";
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType2*.app[*].destPort;1000;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType2*.app[*].sendInterval;uniform(0.2s,0.5s);
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType2*.app[*].startTime;exponential(1s);
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType2*.app[*].messageLength;10Byte;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType2*.app[*].packetName;"""Type2SensorData""";
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType3*.numApps;1;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType3*.app[*].typename;UdpBasicApp;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType3*.app[*].destAddresses;"""server""";
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType3*.app[*].destPort;1000;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType3*.app[*].sendInterval;5s;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType3*.app[*].startTime;exponential(1s);
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType3*.app[*].messageLength;40Byte;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.sensorType3*.app[*].packetName;"""Type3SensorData""";
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.server.numApps;1;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.server.app[0].typename;UdpSink;
SlotDurationXMAC_short-242-20230507-17:18:56-12852;config;;;*.server.app[0].localPort;1000;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;configname;SlotDurationXMAC_short;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;datetime;20230507-17:18:37;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;datetimef;20230507-171837;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;experiment;SlotDurationXMAC_short;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;inifile;omnetpp.ini;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;iterationvars;$N=45, $gSlotDuration=0.01, $sSlotDuration=2.5*0.01;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;iterationvarsd;N=45/gSlotDuration=0.01/sSlotDuration=2.5#2a0.01;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;iterationvarsf;N=45,gSlotDuration=0.01,sSlotDuration=2.5#2a0.01-;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;measurement;$N=45, $gSlotDuration=0.01, $sSlotDuration=2.5*0.01;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;network;SimMAC;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;processid;12852;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;repetition;0;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;replication;#0;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;resultdir;results/SlotDurationXMAC/short;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;runnumber;240;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;runattr;;;seedset;240;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;itervar;;;N;45;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;itervar;;;gSlotDuration;0.01;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;itervar;;;sSlotDuration;2.5*0.01;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;result-dir;results/SlotDurationXMAC/short;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorsTotalNumber;45;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.vector-recording;false;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.wlan[*].mac.typename;XMac;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.wlan[*].mac.headerLength;80b;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.gateway.wlan[*].mac.slotDuration;0.01s;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensor*.wlan[*].mac.slotDuration;2.5*0.01s;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.wlan[*].queue.typename;DropTailQueue;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;network;SimMAC;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.distFromSensorToSink;50m;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.distFromServerToSink;30m;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;sim-time-limit;100s;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.enableVisualisation;false;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.energyStorage.residualEnergyCapacity:vector.vector-recording;true;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.server.app[0].endToEndDelay:vector.vector-recording;true;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.server.app[0].throughput:vector.vector-recording;true;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.vector-recording;false;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.server.udp.packetReceived:count.scalar-recording;true;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensor*.udp.packetSent:count.scalar-recording;true;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.residualEnergyCapacity:last.scalar-recording;true;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.scalar-recording;false;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.param-recording;false;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.wlan[*].typename;WirelessInterface;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.wlan[*].radio.typename;ApskScalarRadio;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.arp.typename;GlobalArp;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.netmaskRoutes;"""""";
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.gateway.forwarding;true;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.maxTransmissionDuration;100ms;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.configurator.config;"xmldoc(""topology.xml"")";
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.configurator.addStaticRoutes;false;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.mobility.constraintAreaMaxX;500m;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.mobility.constraintAreaMinX;0m;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.mobility.constraintAreaMaxY;400m;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.mobility.constraintAreaMinY;0m;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.mobility.constraintAreaMaxZ;0m;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.mobility.constraintAreaMinZ;0m;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.mobility.initFromDisplayString;false;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.radio.centerFrequency;2.45GHz;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.radio.bandwidth;2.8MHz;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.radio.transmitter.bitrate;19200 bps;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.radio.transmitter.headerLength;8b;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.radio.transmitter.preambleDuration;0.0001s;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.radio.transmitter.power;2.24mW;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.radio.receiver.energyDetection;-90dBm;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.radio.receiver.sensitivity;-100dBm;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;**.radio.receiver.snirThreshold;-8dB;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.radioMedium.backgroundNoise.power;-110dBm;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.visualizer.*.routingTableVisualizer.displayRoutingTables;false;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.visualizer.*.routingTableVisualizer.displayRoutesIndividually;false;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.visualizer.*.routingTableVisualizer.lineShift;0;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.visualizer.*.routingTableVisualizer.displayLabels;false;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.visualizer.*.infoVisualizer.modules;"""*.server.app[0]""";
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.visualizer.*.infoVisualizer.format;"""%t""";
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType1*.numApps;1;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType1*.app[*].typename;UdpBasicApp;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType1*.app[*].destAddresses;"""server""";
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType1*.app[*].destPort;1000;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType1*.app[*].sendInterval;1s;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType1*.app[*].startTime;exponential(1s);
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType1*.app[*].messageLength;25Byte;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType1*.app[*].packetName;"""Type1SensorData""";
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType2*.numApps;1;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType2*.app[*].typename;UdpBasicApp;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType2*.app[*].destAddresses;"""server""";
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType2*.app[*].destPort;1000;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType2*.app[*].sendInterval;uniform(0.2s,0.5s);
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType2*.app[*].startTime;exponential(1s);
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType2*.app[*].messageLength;10Byte;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType2*.app[*].packetName;"""Type2SensorData""";
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType3*.numApps;1;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType3*.app[*].typename;UdpBasicApp;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType3*.app[*].destAddresses;"""server""";
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType3*.app[*].destPort;1000;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType3*.app[*].sendInterval;5s;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType3*.app[*].startTime;exponential(1s);
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType3*.app[*].messageLength;40Byte;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.sensorType3*.app[*].packetName;"""Type3SensorData""";
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.server.numApps;1;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.server.app[0].typename;UdpSink;
SlotDurationXMAC_short-240-20230507-17:18:37-12852;config;;;*.server.app[0].localPort;1000;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;configname;SlotDurationXMAC_short;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;datetime;20230507-17:22:15;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;datetimef;20230507-172215;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;experiment;SlotDurationXMAC_short;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;inifile;omnetpp.ini;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;iterationvars;$N=45, $gSlotDuration=0.16, $sSlotDuration=2.5*0.16;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;iterationvarsd;N=45/gSlotDuration=0.16/sSlotDuration=2.5#2a0.16;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;iterationvarsf;N=45,gSlotDuration=0.16,sSlotDuration=2.5#2a0.16-;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;measurement;$N=45, $gSlotDuration=0.16, $sSlotDuration=2.5*0.16;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;network;SimMAC;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;processid;1924;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;repetition;0;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;replication;#0;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;resultdir;results/SlotDurationXMAC/short;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;runnumber;255;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;runattr;;;seedset;255;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;itervar;;;N;45;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;itervar;;;gSlotDuration;0.16;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;itervar;;;sSlotDuration;2.5*0.16;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;result-dir;results/SlotDurationXMAC/short;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorsTotalNumber;45;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.vector-recording;false;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.wlan[*].mac.typename;XMac;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.wlan[*].mac.headerLength;80b;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.gateway.wlan[*].mac.slotDuration;0.16s;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensor*.wlan[*].mac.slotDuration;2.5*0.16s;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.wlan[*].queue.typename;DropTailQueue;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;network;SimMAC;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.distFromSensorToSink;50m;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.distFromServerToSink;30m;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;sim-time-limit;100s;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.enableVisualisation;false;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.energyStorage.residualEnergyCapacity:vector.vector-recording;true;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.server.app[0].endToEndDelay:vector.vector-recording;true;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.server.app[0].throughput:vector.vector-recording;true;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.vector-recording;false;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.server.udp.packetReceived:count.scalar-recording;true;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensor*.udp.packetSent:count.scalar-recording;true;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.residualEnergyCapacity:last.scalar-recording;true;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.scalar-recording;false;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.param-recording;false;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.wlan[*].typename;WirelessInterface;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.wlan[*].radio.typename;ApskScalarRadio;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.arp.typename;GlobalArp;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.netmaskRoutes;"""""";
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.gateway.forwarding;true;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.maxTransmissionDuration;100ms;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.configurator.config;"xmldoc(""topology.xml"")";
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.configurator.addStaticRoutes;false;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.mobility.constraintAreaMaxX;500m;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.mobility.constraintAreaMinX;0m;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.mobility.constraintAreaMaxY;400m;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.mobility.constraintAreaMinY;0m;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.mobility.constraintAreaMaxZ;0m;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.mobility.constraintAreaMinZ;0m;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.mobility.initFromDisplayString;false;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.radio.centerFrequency;2.45GHz;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.radio.bandwidth;2.8MHz;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.radio.transmitter.bitrate;19200 bps;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.radio.transmitter.headerLength;8b;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.radio.transmitter.preambleDuration;0.0001s;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.radio.transmitter.power;2.24mW;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.radio.receiver.energyDetection;-90dBm;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.radio.receiver.sensitivity;-100dBm;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;**.radio.receiver.snirThreshold;-8dB;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.radioMedium.backgroundNoise.power;-110dBm;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.visualizer.*.routingTableVisualizer.displayRoutingTables;false;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.visualizer.*.routingTableVisualizer.displayRoutesIndividually;false;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.visualizer.*.routingTableVisualizer.lineShift;0;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.visualizer.*.routingTableVisualizer.displayLabels;false;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.visualizer.*.infoVisualizer.modules;"""*.server.app[0]""";
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.visualizer.*.infoVisualizer.format;"""%t""";
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType1*.numApps;1;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType1*.app[*].typename;UdpBasicApp;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType1*.app[*].destAddresses;"""server""";
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType1*.app[*].destPort;1000;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType1*.app[*].sendInterval;1s;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType1*.app[*].startTime;exponential(1s);
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType1*.app[*].messageLength;25Byte;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType1*.app[*].packetName;"""Type1SensorData""";
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType2*.numApps;1;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType2*.app[*].typename;UdpBasicApp;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType2*.app[*].destAddresses;"""server""";
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType2*.app[*].destPort;1000;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType2*.app[*].sendInterval;uniform(0.2s,0.5s);
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType2*.app[*].startTime;exponential(1s);
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType2*.app[*].messageLength;10Byte;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType2*.app[*].packetName;"""Type2SensorData""";
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType3*.numApps;1;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType3*.app[*].typename;UdpBasicApp;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType3*.app[*].destAddresses;"""server""";
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType3*.app[*].destPort;1000;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType3*.app[*].sendInterval;5s;
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType3*.app[*].startTime;exponential(1s);
SlotDurationXMAC_short-255-20230507-17:22:15-1924;config;;;*.sensorType3*.app[*].messageLength;40Byte;
